Permit #,Establishment Name,Address,Date,Inspection Type,Food or Retail,Score,Violations,ScrapeDate,Page,Table,SourceFile,Category,Violation Code,Violation Explanation
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-16,REGULAR,FOOD,86.0,46,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,46,"Single use/single service articles: properly stored, used"
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-16,REGULAR,FOOD,86.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-16,REGULAR,FOOD,86.0,51,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-16,REGULAR,FOOD,86.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-16,REGULAR,RETAIL,98.0,51,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-16,REGULAR,RETAIL,98.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-30,FOLLOWUP,FOOD,96.0,38,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-30,FOLLOWUP,FOOD,96.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
120712,OLD SAN JUAN CUBAN AND LATIN CUISINE,247 SURFSIDE DRIVE,2024-12-30,FOLLOWUP,FOOD,96.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2024-12-09,REGULAR,FOOD,99.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,FOLLOWUP,FOOD,97.0,44,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,FOLLOWUP,FOOD,97.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,FOLLOWUP,FOOD,97.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,REGULAR,FOOD,89.0,8,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,8,Hands clean and properly washed
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,REGULAR,FOOD,89.0,18,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,REGULAR,FOOD,89.0,25,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,REGULAR,FOOD,89.0,44,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,REGULAR,FOOD,89.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
115137,OLD SCHOOL - FAYETTE MALL,3401 NICHOLASVILLE RD STE PK-11,2025-06-23,REGULAR,FOOD,89.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
31023,OLD SCHOOL COFFEE,380 S. MILL STE 201,2024-12-19,REGULAR,FOOD,97.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
31023,OLD SCHOOL COFFEE,380 S. MILL STE 201,2024-12-19,REGULAR,FOOD,97.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
125014,OLD SCHOOL COFFEE,3373 TATES CREEK ROAD,2025-04-22,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
125014,OLD SCHOOL COFFEE,3373 TATES CREEK ROAD,2025-05-20,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
87961,OLE' HOOKERS BAR,205 S LIMESTONE ST.,2024-11-20,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
87961,OLE' HOOKERS BAR,205 S LIMESTONE ST.,2025-06-25,REGULAR,FOOD,97.0,37,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
87961,OLE' HOOKERS BAR,205 S LIMESTONE ST.,2025-06-25,REGULAR,FOOD,97.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
87961,OLE' HOOKERS BAR,205 S LIMESTONE ST.,2025-06-25,REGULAR,FOOD,97.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
32042,OLEIKA SHRINE TEMPLE,326 SOUTHLAND DRIVE,2024-09-23,REGULAR,FOOD,98.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
32042,OLEIKA SHRINE TEMPLE,326 SOUTHLAND DRIVE,2024-09-23,REGULAR,FOOD,98.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
32042,OLEIKA SHRINE TEMPLE,326 SOUTHLAND DRIVE,2025-03-19,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
117709,OLENIK AFRICAN MARKET,3120 PIMLICO PKWY #138,2025-03-04,REGULAR,RETAIL,96.0,37,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
117709,OLENIK AFRICAN MARKET,3120 PIMLICO PKWY #138,2025-03-04,REGULAR,RETAIL,96.0,38,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
117709,OLENIK AFRICAN MARKET,3120 PIMLICO PKWY #138,2025-03-04,REGULAR,RETAIL,96.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
117709,OLENIK AFRICAN MARKET,3120 PIMLICO PKWY #138,2025-03-04,REGULAR,RETAIL,96.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2024-09-23,REGULAR,FOOD,95.0,37,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2024-09-23,REGULAR,FOOD,95.0,40,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2024-09-23,REGULAR,FOOD,95.0,43,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Postings and Compliance,43,Posted: Permit/Inspection/Hand washing
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2024-09-23,REGULAR,FOOD,95.0,55,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,55,Garbage/refuse properly disposed; facilities maintained
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2024-09-23,REGULAR,FOOD,95.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2025-04-14,REGULAR,FOOD,95.0,37,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2025-04-14,REGULAR,FOOD,95.0,41,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,41,Wiping cloths: properly used and stored
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2025-04-14,REGULAR,FOOD,95.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2025-04-14,REGULAR,FOOD,95.0,55,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,55,Garbage/refuse properly disposed; facilities maintained
34288,OLIVE GARDEN ITAL. REST. #1320,3385 NICHOLASVILLE ROAD,2025-04-14,REGULAR,FOOD,95.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
79522,OLIVE GARDEN ITALIAN #6456,3094 HELMSDALE PL,2024-09-18,REGULAR,FOOD,96.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
79522,OLIVE GARDEN ITALIAN #6456,3094 HELMSDALE PL,2024-09-18,REGULAR,FOOD,96.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
79522,OLIVE GARDEN ITALIAN #6456,3094 HELMSDALE PL,2024-09-18,REGULAR,FOOD,96.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
79522,OLIVE GARDEN ITALIAN #6456,3094 HELMSDALE PL,2025-03-28,REGULAR,FOOD,98.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
79522,OLIVE GARDEN ITALIAN #6456,3094 HELMSDALE PL,2025-03-28,REGULAR,FOOD,98.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,2024-10-30,REGULAR,RETAIL,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,2024-10-30,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,2025-05-28,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,2025-05-28,REGULAR,RETAIL,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
116062,OLMEDA'S MEXICAN GRILL ON WHEEL LLC (MOBILE),855 HONEYSUCKLE RD,2024-06-29,REGULAR,FOOD,97.0,10,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
116062,OLMEDA'S MEXICAN GRILL ON WHEEL LLC (MOBILE),855 HONEYSUCKLE RD,2024-06-29,REGULAR,FOOD,97.0,34,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,34,Proper cooling methods used; adequate equipment for temperature control
116062,OLMEDA'S MEXICAN GRILL ON WHEEL LLC (MOBILE),855 HONEYSUCKLE RD,2024-06-29,REGULAR,FOOD,97.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
124173,OMAKASE SUSHI & GRILL,3900 FOUNTAIN BLUE LANE STE 110,2025-01-13,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2024-11-26,REGULAR,FOOD,96.0,45,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2024-11-26,REGULAR,FOOD,96.0,46,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,46,"Single use/single service articles: properly stored, used"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2024-11-26,REGULAR,FOOD,96.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,6,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,8,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,8,Hands clean and properly washed
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,10,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,18,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,21,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,25,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,29,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,38,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-15,REGULAR,FOOD,80.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
115160,OMAKASE SUSHI & SAKE BAR,848 E. HIGH ST.,2025-05-29,REGULAR,FOOD,98.0,48,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2024-07-30,REGULAR,FOOD,99.0,50,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-16,REGULAR,FOOD,90.0,1,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-16,REGULAR,FOOD,90.0,6,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-16,REGULAR,FOOD,90.0,18,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-16,REGULAR,FOOD,90.0,37,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-16,REGULAR,FOOD,90.0,41,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,41,Wiping cloths: properly used and stored
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-16,REGULAR,FOOD,90.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-31,FOLLOWUP,FOOD,94.0,18,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-31,FOLLOWUP,FOOD,94.0,29,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-01-31,FOLLOWUP,FOOD,94.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,2025-02-07,FOLLOWUP,FOOD,99.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
125578,ONE HOLLAND FW -TOWNLEY- FIRST WATCH LEESTOWN ROAD,124 TOWNE CENTER DRIVE #114,2025-06-18,REGULAR,FOOD,100.0,,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
113712,ONE PARENT FAMILY SCHOLAR HOUSE,1156 HORSEMAN'S LANE,2024-12-02,REGULAR,FOOD,95.0,21,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
113712,ONE PARENT FAMILY SCHOLAR HOUSE,1156 HORSEMAN'S LANE,2024-12-02,REGULAR,FOOD,95.0,49,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
113712,ONE PARENT FAMILY SCHOLAR HOUSE,1156 HORSEMAN'S LANE,2024-12-02,REGULAR,FOOD,95.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
113712,ONE PARENT FAMILY SCHOLAR HOUSE,1156 HORSEMAN'S LANE,2024-12-16,FOLLOWUP,FOOD,99.0,56,2025-10-06,53,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,FOLLOWUP,FOOD,94.0,10,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,FOLLOWUP,FOOD,94.0,37,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Temperature Control,37,Thermometers provided and accurate
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,FOLLOWUP,FOOD,94.0,40,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,FOLLOWUP,FOOD,94.0,41,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,41,Wiping cloths: properly used and stored
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,FOLLOWUP,FOOD,94.0,45,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,FOLLOWUP,FOOD,94.0,54,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,54,"Toilet facilities: properly constructed, supplied, cleaned"
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,REGULAR,FOOD,88.0,3,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Employee Health,3,"Management, food employee and conditional employee; knowledge, responsibilities and reporting"
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,REGULAR,FOOD,88.0,6,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
120672,ONSET NUTRITION,1202 A VERSAILLES RD,2024-09-27,REGULAR,FOOD,88.0,10,2025-10-06,54,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
